transaction_id,datetime,amount
TR_240904_41541,4/9/2024 09:30,118
TR_240905_41542,5/9/2024 18:57,204
TR_240902_41543,2/9/2024 13:02,358
TR_240904_41544,4/9/2024 09:30,163
TR_240905_41545,5/9/2024 18:57,54
TR_240901_41546,1/9/2024 12:48,446
TR_240904_41547,4/9/2024 09:30,281
TR_240901_41548,1/9/2024 12:48,493
TR_240901_41549,1/9/2024 12:48,46
TR_240903_41550,3/9/2024 16:31,148
TR_240905_41551,5/9/2024 18:57,21
TR_240901_41552,1/9/2024 12:48,418
TR_240902_41553,2/9/2024 13:02,137
TR_240901_41554,1/9/2024 12:48,194
TR_240904_41555,4/9/2024 09:30,352
TR_240902_41556,2/9/2024 13:02,382
TR_240903_41557,3/9/2024 16:31,366
TR_240902_41558,2/9/2024 13:02,198
TR_240903_41559,3/9/2024 16:31,450
TR_240902_41560,2/9/2024 13:02,470
TR_240903_41561,3/9/2024 16:31,461
TR_240903_41562,3/9/2024 16:31,97
TR_240904_41563,4/9/2024 09:30,407
TR_240903_41564,3/9/2024 16:31,37
TR_240904_41565,4/9/2024 09:30,172
TR_240901_41566,1/9/2024 12:48,225
TR_240901_41567,1/9/2024 12:48,426
TR_240904_41568,4/9/2024 09:30,297
TR_240905_41569,5/9/2024 18:57,34
TR_240901_41570,1/9/2024 12:48,108
TR_240904_41571,4/9/2024 09:30,150
TR_240901_41572,1/9/2024 12:48,156
TR_240901_41573,1/9/2024 12:48,96
TR_240901_41574,1/9/2024 12:48,33
TR_240901_41575,1/9/2024 12:48,360
TR_240903_41576,3/9/2024 16:31,404
TR_240903_41577,3/9/2024 16:31,249
TR_240904_41578,4/9/2024 09:30,226
TR_240903_41579,3/9/2024 16:31,129
TR_240902_41580,2/9/2024 13:02,115
TR_240905_41581,5/9/2024 18:57,172
TR_240901_41582,1/9/2024 12:48,127
TR_240904_41583,4/9/2024 09:30,493
TR_240903_41584,3/9/2024 16:31,373
TR_240902_41585,2/9/2024 13:02,113
TR_240902_41586,2/9/2024 13:02,336
TR_240903_41587,3/9/2024 16:31,118
TR_240902_41588,2/9/2024 13:02,39
TR_240902_41589,2/9/2024 13:02,252
TR_240901_41590,1/9/2024 12:48,84
TR_240902_41591,2/9/2024 13:02,208
TR_240901_41592,1/9/2024 12:48,146
TR_240901_41593,1/9/2024 12:48,46
TR_240901_41594,1/9/2024 12:48,169
TR_240905_41595,5/9/2024 18:57,345
TR_240902_41596,2/9/2024 13:02,57
TR_240901_41597,1/9/2024 12:48,44
TR_240905_41598,5/9/2024 18:57,97
TR_240903_41599,3/9/2024 16:31,224
TR_240901_41600,1/9/2024 12:48,450
TR_240904_41601,4/9/2024 09:30,82
TR_240902_41602,2/9/2024 13:02,258
TR_240904_41603,4/9/2024 09:30,57
TR_240903_41604,3/9/2024 16:31,72
TR_240901_41605,1/9/2024 12:48,342
TR_240902_41606,2/9/2024 13:02,90
TR_240902_41607,2/9/2024 13:02,281
TR_240905_41608,5/9/2024 18:57,35
TR_240905_41609,5/9/2024 18:57,262
TR_240901_41610,1/9/2024 12:48,126
TR_240905_41611,5/9/2024 18:57,492
TR_240905_41612,5/9/2024 18:57,333
TR_240904_41613,4/9/2024 09:30,273
TR_240903_41614,3/9/2024 16:31,295
TR_240905_41615,5/9/2024 18:57,358
TR_240902_41616,2/9/2024 13:02,197
TR_240903_41617,3/9/2024 16:31,182
TR_240901_41618,1/9/2024 12:48,46
TR_240901_41619,1/9/2024 12:48,414
TR_240905_41620,5/9/2024 18:57,10
TR_240904_41621,4/9/2024 09:30,156
TR_240901_41622,1/9/2024 12:48,104
TR_240905_41623,5/9/2024 18:57,267
TR_240904_41624,4/9/2024 09:30,275
TR_240901_41625,1/9/2024 12:48,37
TR_240901_41626,1/9/2024 12:48,378
TR_240902_41627,2/9/2024 13:02,252
TR_240902_41628,2/9/2024 13:02,12
TR_240901_41629,1/9/2024 12:48,494
TR_240901_41630,1/9/2024 12:48,35
TR_240903_41631,3/9/2024 16:31,407
TR_240905_41632,5/9/2024 18:57,223
TR_240901_41633,1/9/2024 12:48,322
TR_240901_41634,1/9/2024 12:48,155
TR_240902_41635,2/9/2024 13:02,249
TR_240905_41636,5/9/2024 18:57,148
TR_240905_41637,5/9/2024 18:57,74
TR_240904_41638,4/9/2024 09:30,493
TR_240901_41639,1/9/2024 12:48,357
TR_240903_41640,3/9/2024 16:31,461
TR_240901_41641,1/9/2024 12:48,400
TR_240901_41642,1/9/2024 12:48,256
TR_240902_41643,2/9/2024 13:02,458
TR_240905_41644,5/9/2024 18:57,402
TR_240904_41645,4/9/2024 09:30,267
TR_240905_41646,5/9/2024 18:57,61
TR_240901_41647,1/9/2024 12:48,70
TR_240901_41648,1/9/2024 12:48,461
TR_240905_41649,5/9/2024 18:57,305
TR_240904_41650,4/9/2024 09:30,300
TR_240901_41651,1/9/2024 12:48,419
TR_240902_41652,2/9/2024 13:02,155
TR_240905_41653,5/9/2024 18:57,306
TR_240902_41654,2/9/2024 13:02,418
TR_240903_41655,3/9/2024 16:31,162
TR_240904_41656,4/9/2024 09:30,395
TR_240905_41657,5/9/2024 18:57,105
TR_240905_41658,5/9/2024 18:57,86
TR_240905_41659,5/9/2024 18:57,469
TR_240904_41660,4/9/2024 09:30,214
TR_240903_41661,3/9/2024 16:31,133
TR_240905_41662,5/9/2024 18:57,75
TR_240905_41663,5/9/2024 18:57,224
TR_240905_41664,5/9/2024 18:57,208
TR_240903_41665,3/9/2024 16:31,210
TR_240902_41666,2/9/2024 13:02,40
TR_240903_41667,3/9/2024 16:31,297
TR_240905_41668,5/9/2024 18:57,203
TR_240901_41669,1/9/2024 12:48,323
TR_240902_41670,2/9/2024 13:02,127
TR_240904_41671,4/9/2024 09:30,360
TR_240901_41672,1/9/2024 12:48,378
TR_240904_41673,4/9/2024 09:30,210
TR_240901_41674,1/9/2024 12:48,241
TR_240905_41675,5/9/2024 18:57,222
TR_240903_41676,3/9/2024 16:31,97
TR_240901_41677,1/9/2024 12:48,379
TR_240904_41678,4/9/2024 09:30,310
TR_240904_41679,4/9/2024 09:30,268
TR_240901_41680,1/9/2024 12:48,459
TR_240901_41681,1/9/2024 12:48,487
TR_240903_41682,3/9/2024 16:31,222
TR_240901_41683,1/9/2024 12:48,416
TR_240901_41684,1/9/2024 12:48,462
TR_240905_41685,5/9/2024 18:57,268
TR_240904_41686,4/9/2024 09:30,474
TR_240904_41687,4/9/2024 09:30,82
TR_240903_41688,3/9/2024 16:31,258
TR_240904_41689,4/9/2024 09:30,342
TR_240904_41690,4/9/2024 09:30,344
TR_240904_41691,4/9/2024 09:30,198
TR_240901_41692,1/9/2024 12:48,334
TR_240901_41693,1/9/2024 12:48,261
TR_240904_41694,4/9/2024 09:30,432
TR_240905_41695,5/9/2024 18:57,437
TR_240901_41696,1/9/2024 12:48,174
TR_240905_41697,5/9/2024 18:57,461
TR_240902_41698,2/9/2024 13:02,488
TR_240902_41699,2/9/2024 13:02,410
TR_240904_41700,4/9/2024 09:30,179
TR_240903_41701,3/9/2024 16:31,377
TR_240905_41702,5/9/2024 18:57,248
TR_240901_41703,1/9/2024 12:48,416
TR_240904_41704,4/9/2024 09:30,314
TR_240905_41705,5/9/2024 18:57,198
TR_240905_41706,5/9/2024 18:57,396
TR_240901_41707,1/9/2024 12:48,16
TR_240903_41708,3/9/2024 16:31,305
TR_240905_41709,5/9/2024 18:57,373
TR_240903_41710,3/9/2024 16:31,415
TR_240903_41711,3/9/2024 16:31,232
TR_240903_41712,3/9/2024 16:31,222
TR_240902_41713,2/9/2024 13:02,348
TR_240904_41714,4/9/2024 09:30,159
TR_240905_41715,5/9/2024 18:57,474
TR_240901_41716,1/9/2024 12:48,238
TR_240902_41717,2/9/2024 13:02,405
TR_240905_41718,5/9/2024 18:57,92
TR_240902_41719,2/9/2024 13:02,177
TR_240902_41720,2/9/2024 13:02,24
TR_240902_41721,2/9/2024 13:02,190
TR_240901_41722,1/9/2024 12:48,80
TR_240904_41723,4/9/2024 09:30,381
TR_240905_41724,5/9/2024 18:57,467
TR_240905_41725,5/9/2024 18:57,93
TR_240905_41726,5/9/2024 18:57,423
TR_240904_41727,4/9/2024 09:30,239
TR_240902_41728,2/9/2024 13:02,161
TR_240902_41729,2/9/2024 13:02,484
TR_240903_41730,3/9/2024 16:31,380
TR_240901_41731,1/9/2024 12:48,52
TR_240904_41732,4/9/2024 09:30,295
TR_240905_41733,5/9/2024 18:57,137
TR_240903_41734,3/9/2024 16:31,96
TR_240905_41735,5/9/2024 18:57,336
TR_240901_41736,1/9/2024 12:48,241
TR_240904_41737,4/9/2024 09:30,66
TR_240905_41738,5/9/2024 18:57,32
TR_240902_41739,2/9/2024 13:02,62
TR_240904_41740,4/9/2024 09:30,111
TR_240904_41741,4/9/2024 09:30,414
TR_240903_41742,3/9/2024 16:31,89
TR_240905_41743,5/9/2024 18:57,61
TR_240905_41744,5/9/2024 18:57,483
TR_240903_41745,3/9/2024 16:31,381
TR_240904_41746,4/9/2024 09:30,304
TR_240903_41747,3/9/2024 16:31,47
TR_240905_41748,5/9/2024 18:57,52
TR_240902_41749,2/9/2024 13:02,444
TR_240905_41750,5/9/2024 18:57,270
TR_240905_41751,5/9/2024 18:57,31
TR_240902_41752,2/9/2024 13:02,436
TR_240903_41753,3/9/2024 16:31,153
TR_240902_41754,2/9/2024 13:02,65
TR_240901_41755,1/9/2024 12:48,250
TR_240901_41756,1/9/2024 12:48,441
TR_240901_41757,1/9/2024 12:48,298
TR_240904_41758,4/9/2024 09:30,379
TR_240902_41759,2/9/2024 13:02,388
TR_240904_41760,4/9/2024 09:30,142
TR_240904_41761,4/9/2024 09:30,139
TR_240904_41762,4/9/2024 09:30,102
TR_240902_41763,2/9/2024 13:02,153
TR_240902_41764,2/9/2024 13:02,340
TR_240902_41765,2/9/2024 13:02,27
TR_240903_41766,3/9/2024 16:31,147
TR_240904_41767,4/9/2024 09:30,323
TR_240905_41768,5/9/2024 18:57,144
TR_240901_41769,1/9/2024 12:48,40
TR_240903_41770,3/9/2024 16:31,133
TR_240902_41771,2/9/2024 13:02,211
TR_240904_41772,4/9/2024 09:30,374
TR_240903_41773,3/9/2024 16:31,387
TR_240902_41774,2/9/2024 13:02,70
TR_240905_41775,5/9/2024 18:57,102
TR_240904_41776,4/9/2024 09:30,171
TR_240905_41777,5/9/2024 18:57,63
TR_240905_41778,5/9/2024 18:57,207
TR_240901_41779,1/9/2024 12:48,397
TR_240905_41780,5/9/2024 18:57,398
TR_240901_41781,1/9/2024 12:48,418
TR_240902_41782,2/9/2024 13:02,486
TR_240903_41783,3/9/2024 16:31,466
TR_240903_41784,3/9/2024 16:31,368
TR_240901_41785,1/9/2024 12:48,323
TR_240903_41786,3/9/2024 16:31,171
TR_240904_41787,4/9/2024 09:30,225
TR_240904_41788,4/9/2024 09:30,258
TR_240904_41789,4/9/2024 09:30,489
TR_240901_41790,1/9/2024 12:48,281
TR_240903_41791,3/9/2024 16:31,76
TR_240902_41792,2/9/2024 13:02,177
TR_240901_41793,1/9/2024 12:48,428
TR_240903_41794,3/9/2024 16:31,60
TR_240905_41795,5/9/2024 18:57,67
TR_240902_41796,2/9/2024 13:02,369
TR_240902_41797,2/9/2024 13:02,454
TR_240902_41798,2/9/2024 13:02,118
TR_240902_41799,2/9/2024 13:02,481
TR_240905_41800,5/9/2024 18:57,218
TR_240902_41801,2/9/2024 13:02,158
TR_240901_41802,1/9/2024 12:48,248
TR_240905_41803,5/9/2024 18:57,181
TR_240904_41804,4/9/2024 09:30,479
TR_240902_41805,2/9/2024 13:02,164
TR_240902_41806,2/9/2024 13:02,201
TR_240902_41807,2/9/2024 13:02,283
TR_240903_41808,3/9/2024 16:31,202
TR_240901_41809,1/9/2024 12:48,377
TR_240901_41810,1/9/2024 12:48,361
TR_240902_41811,2/9/2024 13:02,309
TR_240901_41812,1/9/2024 12:48,224
TR_240905_41813,5/9/2024 18:57,188
TR_240901_41814,1/9/2024 12:48,229
TR_240905_41815,5/9/2024 18:57,289
TR_240905_41816,5/9/2024 18:57,373
TR_240903_41817,3/9/2024 16:31,473
TR_240901_41818,1/9/2024 12:48,291
TR_240905_41819,5/9/2024 18:57,310
TR_240901_41820,1/9/2024 12:48,201
TR_240904_41821,4/9/2024 09:30,367
TR_240905_41822,5/9/2024 18:57,179
TR_240901_41823,1/9/2024 12:48,85
TR_240903_41824,3/9/2024 16:31,426
TR_240904_41825,4/9/2024 09:30,452
TR_240901_41826,1/9/2024 12:48,263
TR_240902_41827,2/9/2024 13:02,482
TR_240904_41828,4/9/2024 09:30,363
TR_240901_41829,1/9/2024 12:48,145
TR_240901_41830,1/9/2024 12:48,440
TR_240905_41831,5/9/2024 18:57,401
TR_240904_41832,4/9/2024 09:30,402
TR_240902_41833,2/9/2024 13:02,93
TR_240904_41834,4/9/2024 09:30,196
TR_240902_41835,2/9/2024 13:02,381
TR_240905_41836,5/9/2024 18:57,29
TR_240905_41837,5/9/2024 18:57,215
TR_240901_41838,1/9/2024 12:48,178
TR_240901_41839,1/9/2024 12:48,446
TR_240905_41840,5/9/2024 18:57,486
TR_240901_41841,1/9/2024 12:48,322
TR_240903_41842,3/9/2024 16:31,134
TR_240901_41843,1/9/2024 12:48,290
TR_240905_41844,5/9/2024 18:57,355
TR_240904_41845,4/9/2024 09:30,179
TR_240904_41846,4/9/2024 09:30,200
TR_240902_41847,2/9/2024 13:02,428
TR_240903_41848,3/9/2024 16:31,396
TR_240902_41849,2/9/2024 13:02,275
TR_240905_41850,5/9/2024 18:57,394
TR_240902_41851,2/9/2024 13:02,37
TR_240904_41852,4/9/2024 09:30,142
TR_240902_41853,2/9/2024 13:02,321
TR_240904_41854,4/9/2024 09:30,163
TR_240901_41855,1/9/2024 12:48,207
TR_240902_41856,2/9/2024 13:02,37
TR_240902_41857,2/9/2024 13:02,477
TR_240901_41858,1/9/2024 12:48,163
TR_240901_41859,1/9/2024 12:48,453
TR_240902_41860,2/9/2024 13:02,376
TR_240904_41861,4/9/2024 09:30,199
TR_240903_41862,3/9/2024 16:31,140
TR_240905_41863,5/9/2024 18:57,438
TR_240902_41864,2/9/2024 13:02,289
TR_240905_41865,5/9/2024 18:57,98
TR_240902_41866,2/9/2024 13:02,316
TR_240905_41867,5/9/2024 18:57,381
TR_240901_41868,1/9/2024 12:48,152
TR_240903_41869,3/9/2024 16:31,324
TR_240902_41870,2/9/2024 13:02,230
TR_240903_41871,3/9/2024 16:31,479
TR_240905_41872,5/9/2024 18:57,416
TR_240901_41873,1/9/2024 12:48,358
TR_240902_41874,2/9/2024 13:02,78
TR_240902_41875,2/9/2024 13:02,238
TR_240901_41876,1/9/2024 12:48,227
TR_240902_41877,2/9/2024 13:02,425
TR_240905_41878,5/9/2024 18:57,18
TR_240901_41879,1/9/2024 12:48,114
TR_240904_41880,4/9/2024 09:30,28
TR_240902_41881,2/9/2024 13:02,250
TR_240902_41882,2/9/2024 13:02,172
TR_240904_41883,4/9/2024 09:30,159
TR_240901_41884,1/9/2024 12:48,281
TR_240905_41885,5/9/2024 18:57,252
TR_240902_41886,2/9/2024 13:02,25
TR_240904_41887,4/9/2024 09:30,267
TR_240901_41888,1/9/2024 12:48,233
TR_240905_41889,5/9/2024 18:57,175
TR_240904_41890,4/9/2024 09:30,379
TR_240905_41891,5/9/2024 18:57,397
TR_240903_41892,3/9/2024 16:31,192
TR_240901_41893,1/9/2024 12:48,38
TR_240902_41894,2/9/2024 13:02,274
TR_240902_41895,2/9/2024 13:02,141
TR_240901_41896,1/9/2024 12:48,368
TR_240905_41897,5/9/2024 18:57,353
TR_240901_41898,1/9/2024 12:48,483
TR_240902_41899,2/9/2024 13:02,402
TR_240905_41900,5/9/2024 18:57,29
TR_240904_41901,4/9/2024 09:30,74
TR_240905_41902,5/9/2024 18:57,263
TR_240902_41903,2/9/2024 13:02,94
TR_240904_41904,4/9/2024 09:30,267
TR_240905_41905,5/9/2024 18:57,402
TR_240904_41906,4/9/2024 09:30,420
TR_240901_41907,1/9/2024 12:48,374
TR_240902_41908,2/9/2024 13:02,236
TR_240905_41909,5/9/2024 18:57,421
TR_240905_41910,5/9/2024 18:57,421
TR_240901_41911,1/9/2024 12:48,464
TR_240904_41912,4/9/2024 09:30,489
TR_240903_41913,3/9/2024 16:31,372
TR_240905_41914,5/9/2024 18:57,472
TR_240902_41915,2/9/2024 13:02,488
TR_240903_41916,3/9/2024 16:31,281
TR_240902_41917,2/9/2024 13:02,292
TR_240903_41918,3/9/2024 16:31,109
TR_240904_41919,4/9/2024 09:30,500
TR_240902_41920,2/9/2024 13:02,371
TR_240901_41921,1/9/2024 12:48,227
TR_240903_41922,3/9/2024 16:31,469
TR_240905_41923,5/9/2024 18:57,134
TR_240903_41924,3/9/2024 16:31,269
TR_240901_41925,1/9/2024 12:48,227
TR_240904_41926,4/9/2024 09:30,415
TR_240902_41927,2/9/2024 13:02,264
TR_240905_41928,5/9/2024 18:57,205
TR_240902_41929,2/9/2024 13:02,354
TR_240904_41930,4/9/2024 09:30,437
TR_240902_41931,2/9/2024 13:02,45
TR_240902_41932,2/9/2024 13:02,11
TR_240902_41933,2/9/2024 13:02,395
TR_240905_41934,5/9/2024 18:57,13
TR_240903_41935,3/9/2024 16:31,149
TR_240902_41936,2/9/2024 13:02,479
TR_240903_41937,3/9/2024 16:31,498
TR_240901_41938,1/9/2024 12:48,418
TR_240904_41939,4/9/2024 09:30,342
TR_240905_41940,5/9/2024 18:57,291
TR_240903_41941,3/9/2024 16:31,198
TR_240903_41942,3/9/2024 16:31,26
TR_240905_41943,5/9/2024 18:57,338
TR_240902_41944,2/9/2024 13:02,261
TR_240902_41945,2/9/2024 13:02,316
TR_240901_41946,1/9/2024 12:48,153
TR_240904_41947,4/9/2024 09:30,404
TR_240903_41948,3/9/2024 16:31,235
TR_240901_41949,1/9/2024 12:48,488
TR_240902_41950,2/9/2024 13:02,300
TR_240905_41951,5/9/2024 18:57,300
TR_240902_41952,2/9/2024 13:02,210
TR_240903_41953,3/9/2024 16:31,29
TR_240905_41954,5/9/2024 18:57,413
TR_240901_41955,1/9/2024 12:48,183
TR_240905_41956,5/9/2024 18:57,253
TR_240905_41957,5/9/2024 18:57,498
TR_240902_41958,2/9/2024 13:02,375
TR_240905_41959,5/9/2024 18:57,389
TR_240903_41960,3/9/2024 16:31,247
TR_240905_41961,5/9/2024 18:57,247
TR_240903_41962,3/9/2024 16:31,194
TR_240905_41963,5/9/2024 18:57,92
TR_240902_41964,2/9/2024 13:02,470
TR_240903_41965,3/9/2024 16:31,412
TR_240903_41966,3/9/2024 16:31,204
TR_240902_41967,2/9/2024 13:02,47
TR_240902_41968,2/9/2024 13:02,433
TR_240903_41969,3/9/2024 16:31,201
TR_240904_41970,4/9/2024 09:30,489
TR_240905_41971,5/9/2024 18:57,244
TR_240905_41972,5/9/2024 18:57,266
TR_240905_41973,5/9/2024 18:57,261
TR_240904_41974,4/9/2024 09:30,494
TR_240902_41975,2/9/2024 13:02,324
TR_240902_41976,2/9/2024 13:02,129
TR_240903_41977,3/9/2024 16:31,421
TR_240903_41978,3/9/2024 16:31,295
TR_240905_41979,5/9/2024 18:57,404
TR_240902_41980,2/9/2024 13:02,207
TR_240904_41981,4/9/2024 09:30,70
TR_240905_41982,5/9/2024 18:57,444
TR_240903_41983,3/9/2024 16:31,289
TR_240905_41984,5/9/2024 18:57,39
TR_240902_41985,2/9/2024 13:02,238
TR_240902_41986,2/9/2024 13:02,366
TR_240902_41987,2/9/2024 13:02,451
TR_240902_41988,2/9/2024 13:02,378
TR_240902_41989,2/9/2024 13:02,489
TR_240901_41990,1/9/2024 12:48,451
TR_240904_41991,4/9/2024 09:30,122
TR_240902_41992,2/9/2024 13:02,299
TR_240901_41993,1/9/2024 12:48,11
TR_240902_41994,2/9/2024 13:02,493
TR_240902_41995,2/9/2024 13:02,423
TR_240901_41996,1/9/2024 12:48,45
TR_240904_41997,4/9/2024 09:30,260
TR_240905_41998,5/9/2024 18:57,111
TR_240901_41999,1/9/2024 12:48,149
TR_240902_42000,2/9/2024 13:02,368
TR_240902_42001,2/9/2024 13:02,206
TR_240905_42002,5/9/2024 18:57,123
TR_240902_42003,2/9/2024 13:02,164
TR_240902_42004,2/9/2024 13:02,362
TR_240902_42005,2/9/2024 13:02,73
TR_240903_42006,3/9/2024 16:31,283
TR_240901_42007,1/9/2024 12:48,107
TR_240905_42008,5/9/2024 18:57,113
TR_240904_42009,4/9/2024 09:30,487
TR_240904_42010,4/9/2024 09:30,199
TR_240901_42011,1/9/2024 12:48,231
TR_240902_42012,2/9/2024 13:02,361
TR_240902_42013,2/9/2024 13:02,16
TR_240904_42014,4/9/2024 09:30,103
TR_240901_42015,1/9/2024 12:48,50
TR_240902_42016,2/9/2024 13:02,471
TR_240904_42017,4/9/2024 09:30,231
TR_240901_42018,1/9/2024 12:48,272
TR_240904_42019,4/9/2024 09:30,98
TR_240901_42020,1/9/2024 12:48,498
TR_240901_42021,1/9/2024 12:48,400
TR_240902_42022,2/9/2024 13:02,162
TR_240905_42023,5/9/2024 18:57,267
TR_240902_42024,2/9/2024 13:02,200
TR_240903_42025,3/9/2024 16:31,100
TR_240904_42026,4/9/2024 09:30,61
TR_240901_42027,1/9/2024 12:48,329
TR_240902_42028,2/9/2024 13:02,21
TR_240902_42029,2/9/2024 13:02,398
TR_240902_42030,2/9/2024 13:02,185
TR_240903_42031,3/9/2024 16:31,36
TR_240903_42032,3/9/2024 16:31,428
TR_240902_42033,2/9/2024 13:02,307
TR_240903_42034,3/9/2024 16:31,133
TR_240904_42035,4/9/2024 09:30,87
TR_240905_42036,5/9/2024 18:57,58
TR_240904_42037,4/9/2024 09:30,298
TR_240903_42038,3/9/2024 16:31,396
TR_240902_42039,2/9/2024 13:02,300
TR_240903_42040,3/9/2024 16:31,168
TR_240905_42041,5/9/2024 18:57,476
TR_240904_42042,4/9/2024 09:30,463
TR_240903_42043,3/9/2024 16:31,156
TR_240903_42044,3/9/2024 16:31,471
TR_240902_42045,2/9/2024 13:02,103
TR_240901_42046,1/9/2024 12:48,355
TR_240902_42047,2/9/2024 13:02,460
TR_240905_42048,5/9/2024 18:57,315
TR_240902_42049,2/9/2024 13:02,53
TR_240903_42050,3/9/2024 16:31,376
TR_240905_42051,5/9/2024 18:57,262
TR_240905_42052,5/9/2024 18:57,253
TR_240902_42053,2/9/2024 13:02,67
TR_240902_42054,2/9/2024 13:02,228
TR_240903_42055,3/9/2024 16:31,214
TR_240905_42056,5/9/2024 18:57,436
TR_240901_42057,1/9/2024 12:48,229
TR_240902_42058,2/9/2024 13:02,64
TR_240901_42059,1/9/2024 12:48,56
TR_240903_42060,3/9/2024 16:31,118
TR_240903_42061,3/9/2024 16:31,359
TR_240905_42062,5/9/2024 18:57,34
TR_240901_42063,1/9/2024 12:48,448
TR_240901_42064,1/9/2024 12:48,456
TR_240904_42065,4/9/2024 09:30,202
TR_240903_42066,3/9/2024 16:31,343
TR_240905_42067,5/9/2024 18:57,345
TR_240903_42069,3/9/2024 16:31,38
TR_240904_42070,4/9/2024 09:30,387
TR_240904_42071,4/9/2024 09:30,452
TR_240901_42072,1/9/2024 12:48,132
TR_240903_42073,3/9/2024 16:31,406
TR_240903_42074,3/9/2024 16:31,451
TR_240901_42075,1/9/2024 12:48,173
TR_240903_42076,3/9/2024 16:31,483
TR_240901_42077,1/9/2024 12:48,372
TR_240904_42078,4/9/2024 09:30,246
TR_240901_42079,1/9/2024 12:48,320
TR_240901_42080,1/9/2024 12:48,486
TR_240903_42081,3/9/2024 16:31,489
TR_240901_42082,1/9/2024 12:48,306
TR_240904_42083,4/9/2024 09:30,167
TR_240903_42084,3/9/2024 16:31,33
TR_240905_42085,5/9/2024 18:57,171
TR_240904_42086,4/9/2024 09:30,89
TR_240903_42087,3/9/2024 16:31,480
TR_240905_42088,5/9/2024 18:57,203
TR_240902_42089,2/9/2024 13:02,212
TR_240902_42090,2/9/2024 13:02,16
TR_240901_42091,1/9/2024 12:48,53
TR_240902_42092,2/9/2024 13:02,327
TR_240903_42093,3/9/2024 16:31,444
TR_240903_42094,3/9/2024 16:31,459
TR_240904_42095,4/9/2024 09:30,140
TR_240905_42096,5/9/2024 18:57,403
TR_240903_42097,3/9/2024 16:31,423
TR_240902_42098,2/9/2024 13:02,138
TR_240901_42099,1/9/2024 12:48,43
TR_240903_42100,3/9/2024 16:31,247
TR_240901_42101,1/9/2024 12:48,383
TR_240904_42102,4/9/2024 09:30,381
TR_240904_42103,4/9/2024 09:30,373
TR_240901_42104,1/9/2024 12:48,441
TR_240903_42105,3/9/2024 16:31,143
TR_240903_42106,3/9/2024 16:31,335
TR_240904_42107,4/9/2024 09:30,241
TR_240905_42108,5/9/2024 18:57,323
TR_240904_42109,4/9/2024 09:30,471
TR_240901_42110,1/9/2024 12:48,495
TR_240902_42111,2/9/2024 13:02,487
TR_240902_42112,2/9/2024 13:02,264
TR_240905_42113,5/9/2024 18:57,293
TR_240904_42114,4/9/2024 09:30,451
TR_240901_42115,1/9/2024 12:48,24
TR_240904_42116,4/9/2024 09:30,478
TR_240902_42117,2/9/2024 13:02,261
TR_240902_42118,2/9/2024 13:02,411
TR_240901_42119,1/9/2024 12:48,33
TR_240902_42120,2/9/2024 13:02,160
TR_240905_42121,5/9/2024 18:57,118
TR_240904_42122,4/9/2024 09:30,353
TR_240903_42123,3/9/2024 16:31,35
TR_240901_42124,1/9/2024 12:48,436
TR_240904_42125,4/9/2024 09:30,360
TR_240905_42126,5/9/2024 18:57,197
TR_240902_42127,2/9/2024 13:02,354
TR_240905_42128,5/9/2024 18:57,284
TR_240902_42129,2/9/2024 13:02,368
TR_240904_42130,4/9/2024 09:30,167
TR_240901_42131,1/9/2024 12:48,432
TR_240901_42132,1/9/2024 12:48,78
TR_240903_42133,3/9/2024 16:31,464
TR_240901_42134,1/9/2024 12:48,373
TR_240901_42135,1/9/2024 12:48,78
TR_240905_42136,5/9/2024 18:57,465
TR_240902_42137,2/9/2024 13:02,415
TR_240904_42138,4/9/2024 09:30,282
TR_240904_42139,4/9/2024 09:30,136
TR_240904_42140,4/9/2024 09:30,74
TR_240905_42141,5/9/2024 18:57,429
TR_240905_42142,5/9/2024 18:57,219
TR_240905_42143,5/9/2024 18:57,22
TR_240901_42144,1/9/2024 12:48,147
TR_240901_42145,1/9/2024 12:48,258
TR_240903_42146,3/9/2024 16:31,136
TR_240903_42147,3/9/2024 16:31,336
TR_240903_42148,3/9/2024 16:31,306
TR_240903_42149,3/9/2024 16:31,386
TR_240903_42150,3/9/2024 16:31,415
TR_240901_42151,1/9/2024 12:48,132
TR_240904_42152,4/9/2024 09:30,290
TR_240905_42153,5/9/2024 18:57,158
TR_240904_42154,4/9/2024 09:30,104
TR_240902_42155,2/9/2024 13:02,329
TR_240901_42156,1/9/2024 12:48,450
TR_240902_42157,2/9/2024 13:02,284
TR_240902_42158,2/9/2024 13:02,472
TR_240902_42159,2/9/2024 13:02,157
TR_240903_42160,3/9/2024 16:31,237
TR_240905_42161,5/9/2024 18:57,467
TR_240905_42162,5/9/2024 18:57,73
TR_240901_42163,1/9/2024 12:48,37
TR_240904_42164,4/9/2024 09:30,293
TR_240902_42165,2/9/2024 13:02,42
TR_240901_42166,1/9/2024 12:48,440
TR_240902_42167,2/9/2024 13:02,171
TR_240904_42168,4/9/2024 09:30,212
TR_240901_42169,1/9/2024 12:48,175
TR_240902_42170,2/9/2024 13:02,187
TR_240905_42171,5/9/2024 18:57,452
TR_240904_42172,4/9/2024 09:30,58
TR_240901_42173,1/9/2024 12:48,231
TR_240901_42174,1/9/2024 12:48,185
TR_240905_42175,5/9/2024 18:57,215
TR_240903_42176,3/9/2024 16:31,26
